the_geom,cartodb_id,field_1,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,lon_lat,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E610000057CA74E0437D52C0C6221B8242534440,588,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),565,20,217.39294879
0101000020E610000025F6A876687E52C068FC9460FA584440,589,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),566,2,3057.55932143
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,590,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),567,15,4160.05763164
0101000020E610000057CA74E0437D52C0C6221B8242534440,591,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),568,20,4095.19127266
0101000020E6100000375460BC177C52C0F009ADAFF7584440,592,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),569,16,3925.00664584
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,593,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),570,15,3362.66050526
0101000020E6100000375460BC177C52C0F009ADAFF7584440,594,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),571,16,2144.94769014
0101000020E61000004437F794127852C0581BF4F6BE6A4440,595,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),572,22,2791.9954483
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,596,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),573,12,1074.18894128
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,597,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),574,12,2901.7640582
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,598,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),575,11,3552.62330758
0101000020E6100000799C3788357A52C02E39CD86A5534440,599,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),576,13,872.7921734
0101000020E610000057CA74E0437D52C0C6221B8242534440,600,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1058,8,4258.3340518
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,601,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),577,17,4133.04321106
0101000020E610000025F6A876687E52C068FC9460FA584440,602,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),578,2,2563.4475156
0101000020E6100000623BCE23B57352C0B1364216D4594440,603,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),579,4,11907.287271
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,604,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),580,15,1502.04582208
0101000020E610000025F6A876687E52C068FC9460FA584440,605,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),581,2,5407.63581248
0101000020E6100000396A8CA3807952C02025D595946D4440,606,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),582,23,959.14252187
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,607,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),583,12,2330.07362261
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,608,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),584,9,1620.94423011
0101000020E6100000396A8CA3807952C02025D595946D4440,609,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),585,23,3249.83442381
0101000020E610000062C5A567B07F52C0409DBF647E494440,610,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),586,24,6039.88588125
0101000020E610000025F6A876687E52C068FC9460FA584440,611,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),587,2,3393.53443617
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,612,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),588,12,1352.59256814
0101000020E6100000623BCE23B57352C0B1364216D4594440,613,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),589,4,5998.13949066
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,614,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),590,12,1498.25044824
0101000020E6100000375460BC177C52C0F009ADAFF7584440,615,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),591,16,937.16147236
0101000020E6100000375460BC177C52C0F009ADAFF7584440,616,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),592,16,7136.66060269
0101000020E6100000623BCE23B57352C0B1364216D4594440,617,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),593,4,6911.55918713
0101000020E6100000623BCE23B57352C0B1364216D4594440,618,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),594,4,8886.8036301
0101000020E610000057CA74E0437D52C0C6221B8242534440,619,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),595,20,747.18752139
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,620,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),596,15,3117.28074956
0101000020E610000057CA74E0437D52C0C6221B8242534440,621,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),597,20,2006.26193919
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,622,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),598,12,1498.25044824
0101000020E610000025F6A876687E52C068FC9460FA584440,623,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),599,2,2341.43350759
0101000020E610000025F6A876687E52C068FC9460FA584440,624,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),600,2,3816.29523556
0101000020E610000025F6A876687E52C068FC9460FA584440,625,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),601,2,7295.82134438
0101000020E610000025F6A876687E52C068FC9460FA584440,626,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),602,2,2198.03943135
0101000020E6100000623BCE23B57352C0B1364216D4594440,627,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),603,4,1318.72645805
0101000020E610000025F6A876687E52C068FC9460FA584440,628,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),604,2,5609.4474883
0101000020E6100000623BCE23B57352C0B1364216D4594440,629,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),605,4,2041.96474971
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,630,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),606,15,5673.48581133
0101000020E6100000375460BC177C52C0F009ADAFF7584440,631,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),608,16,647.48220777
0101000020E6100000375460BC177C52C0F009ADAFF7584440,632,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),609,16,6267.75565374
0101000020E610000025F6A876687E52C068FC9460FA584440,633,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),610,2,3497.69757866
0101000020E610000080BBD283197A52C0A88F57F281684440,634,16154,140396353,01/01/2015,02:51:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK,1009769,236748,40.816465657,-73.907807308,POINT (-73.90780730799997 40.81646565700004),611,21,866.69717308
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,635,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),612,17,3160.64007352
0101000020E610000055C1C6FA087952C0D074E6F3916A4440,636,5482,159827171,01/01/2017,05:54:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1014366,242624,40.8325791240001,-73.891173071,POINT (-73.89117307099998 40.83257912400006),613,10,1348.81508621
0101000020E6100000623BCE23B57352C0B1364216D4594440,637,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),614,4,7528.47984363
0101000020E610000025F6A876687E52C068FC9460FA584440,639,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),617,2,5729.11545138
0101000020E6100000375460BC177C52C0F009ADAFF7584440,640,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),618,16,3362.65851915
0101000020E61000007C2A533EB77852C019DC9AD745544440,641,15005,159829845,01/01/2017,11:00:00,BROOKLYN,75,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1015829,179160,40.6583814150001,-73.886184293,POINT (-73.88618429299999 40.65838141500007),619,19,801.8153263
0101000020E610000055C1C6FA087952C0D074E6F3916A4440,642,5482,159827171,01/01/2017,05:54:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1014366,242624,40.8325791240001,-73.891173071,POINT (-73.89117307099998 40.83257912400006),620,10,1541.88735556
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,643,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),621,17,6106.64003526
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,644,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),622,11,2617.40056079
0101000020E61000004437F794127852C0581BF4F6BE6A4440,645,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),623,22,1276.31837335
0101000020E610000062C5A567B07F52C0409DBF647E494440,646,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1566,24,2801.97374544
0101000020E61000004437F794127852C0581BF4F6BE6A4440,647,3344,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),624,5,4667.32480921
0101000020E6100000A9A87D176F7752C031231DD434554440,648,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),625,1,9790.30377527
0101000020E6100000623BCE23B57352C0B1364216D4594440,649,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),626,4,6526.76739066
0101000020E6100000623BCE23B57352C0B1364216D4594440,650,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),627,4,3172.19830835
0101000020E610000025F6A876687E52C068FC9460FA584440,651,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),628,2,2062.87004095
0101000020E610000057CA74E0437D52C0C6221B8242534440,652,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),629,8,4148.82646216
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,653,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),630,15,1711.77374236
0101000020E6100000396A8CA3807952C02025D595946D4440,654,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),631,23,1156.72285254
0101000020E610000057CA74E0437D52C0C6221B8242534440,655,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),633,20,2791.35422046
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,656,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),634,12,1053.89423471
0101000020E610000057CA74E0437D52C0C6221B8242534440,657,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),635,20,3761.17690784
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,658,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),636,15,1918.58947714
0101000020E6100000B33ED2FECC8B52C020E917B553484440,659,20652,140396316,01/01/2015,01:30:00,STATEN ISLAND,123,0,GROCERY/BODEGA,false,25-44,M,WHITE,25-44,M,BLACK HISPANIC,933020,145192,40.565054547,-74.1843869259999,POINT (-74.18438692599993 40.565054547000045),637,25,11254.71146326
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,660,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),638,11,309.4119947
0101000020E6100000A9A87D176F7752C031231DD434554440,661,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),639,1,2192.96845385
0101000020E610000057CA74E0437D52C0C6221B8242534440,662,4884,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),640,8,3926.73367938
0101000020E61000007C2A533EB77852C019DC9AD745544440,663,15005,159829845,01/01/2017,11:00:00,BROOKLYN,75,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1015829,179160,40.6583814150001,-73.886184293,POINT (-73.88618429299999 40.65838141500007),641,19,419.88961372
0101000020E6100000623BCE23B57352C0B1364216D4594440,664,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),642,4,2466.77702977
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,665,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),643,9,583.61851044
0101000020E610000057CA74E0437D52C0C6221B8242534440,666,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),644,20,1413.73650518
0101000020E6100000799C3788357A52C02E39CD86A5534440,1622,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1613,13,1505.85913739
0101000020E6100000396A8CA3807952C02025D595946D4440,667,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),645,23,2139.14229572
0101000020E610000057CA74E0437D52C0C6221B8242534440,668,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),646,20,5961.16059293
0101000020E6100000623BCE23B57352C0B1364216D4594440,669,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),647,4,2045.2213171
0101000020E610000062C5A567B07F52C0409DBF647E494440,670,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),648,24,1223.98447731
0101000020E6100000C4DA4405857A52C0111CD38A24694440,671,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),649,18,661.9267927
