the_geom,cartodb_id,cb_link_id,borough,community_board,council_district,latitude,longitude,project_status,smallest_ppt,street_address,postcode,link_site_id,link_smoke_tested_and_activated_a,link_installation_a,neighborhood_tabulation_area_nta,building_identification_number_bin,borough_block_lot_bbl,census_tract_ct,cross_street_1,cross_street_2,ixn_corner,gf_permit_application_id,location,x_coordinate,y_coordinate,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E61000005704FF5BC97A52C029E78BBD175F4440,720,LINK-001152,Queens,402,26,40.742912,-73.91854,Live,124947,46-02 QUEENS BOULEVARD,11104,qu-02-124947,2/2/17,11/5/16,Hunters Point-Sunnyside-West Maspeth,4533708,4001520007,4023500,46 STREET,47 STREET,SE,,"(40.742912, -73.91854)","1,006,822.75","209,950.00",710,504,87.57329255
0101000020E61000004D874ECFBB7752C041649126DE5D4440,721,LINK-018037,Queens,404,25,40.733342,-73.870838,Live,145788,90-20 QUEENS BOULEVARD,11373,qu-04-145788,4/10/17,3/11/17,Elmhurst,4457337,4028570074,4047500,WOODHAVEN BOULEVARD,57 AVENUE,SW,81457,"(40.7333421, -73.87083775)","1,020,046.29","206,479.28",711,942,553.3132459
0101000020E6100000E08101840F7C52C0CAFACDC474594440,722,LINK-000008,Brooklyn,304,34,40.698876,-73.938447,Live,103731,849 BROADWAY,11206,bk-04-103731,7/27/18,4/10/18,Bushwick South,3071735,3031340004,3038900,PARK AVENUE,LOCUST STREET,MIDBLOCK,,"(40.69887623, -73.93844701)","1,001,317.75","193,901.91",712,678,158.1368128
0101000020E610000023A298BC017F52C04981053065584440,723,LINK-001032,Brooklyn,302,33,40.690588,-73.984481,Live,134976,248 DUFFIELD STREET,11201,bk-02-134976,3/7/17,2/13/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3413889,3001457501,3001500,FULTON STREET,WILLOUGHBY STREET,NW,,"(40.690588, -73.984481)","988,553.73","190,876.65",713,474,193.2857589
0101000020E61000004415FE0C6F7852C009168733BF604440,724,LINK-001473,Queens,403,25,40.755835,-73.881778,Live,125399,85-10 NORTHERN BOULEVARD,11372,qu-03-125399,6/28/18,4/28/18,Jackson Heights,4035201,4014330003,4028100,86 STREET,85 STREET,SW,,"(40.755835, -73.881778)","1,017,003.23","214,669.87",714,1074,56.33124872
0101000020E61000001E8997A7737752C0363E93FDF3604440,725,LINK-011428,Queens,403,21,40.757446,-73.866434,Live,125402,102-02 NORTHERN BOULEVARD,11368,qu-03-125402,6/29/18,4/28/18,North Corona,4042582,4017170001,4037900,102 STREET,103 STREET,SE,,"(40.75744562, -73.86643426)","1,021,253.29","215,262.78",715,944,5615.368527
0101000020E61000007AFEB4519D7352C0BCCCB051D6594440,726,LINK-000781,Queens,412,24,40.701853,-73.806477,Live,141534,148-07 JAMAICA AVENUE,11435,qu-12-141534,9/23/16,8/27/16,Jamaica,4206810,4096780105,4024000,148 STREET,149 STREET,NE,,"(40.701853, -73.806477)","1,037,908.68","195,039.71",716,910,3029.822026
0101000020E610000000C974E8F47E52C089B3226AA25F4440,727,LINK-013753,Manhattan,105,4,40.747144,-73.983698,Live,121651,26 EAST 33 STREET,10016,mn-05-121651,6/5/18,4/14/18,Midtown-Midtown South,1017014,1008627504,1007400,MADISON AVENUE,5 AVENUE,SW,,"(40.747144, -73.983698)","988,767.04","211,481.77",717,1379,25.97084457
0101000020E61000009F573CF5487D52C023F3C81F0C624440,728,LINK-013676,Manhattan,108,5,40.765995,-73.957578,Live,120963,363 EAST 69 STREET,10021,mn-08-120963,1/8/18,10/25/17,Lenox Hill-Roosevelt Island,1044821,1014440023,1012600,1 AVENUE,2 AVENUE,NW,,"(40.76599549, -73.95757799)","996,001.17","218,352.41",718,350,64.33716906
0101000020E61000001074B4AA257A52C07C293C6876694440,729,LINK-023349,Bronx,203,17,40.823926,-73.908549,Live,146064,574 EAST 163 STREET,10456,bx-03-146064,5/31/18,2/25/18,Morrisania-Melrose,2004376,2026200025,2014100,3 AVENUE,EAGLE AVENUE,SE,82123,"(40.82392555, -73.90854944)","1,009,560.35","239,468.71",719,1409,1121.580356
0101000020E6100000C36169E0477E52C0F1F44A5986644440,730,LINK-020490,Manhattan,107,6,40.78535,-73.973137,Live,121264,500 COLUMBUS AVENUE,10024,mn-07-121264,5/1/18,2/8/18,Upper West Side,1032129,1012150029,1016900,WEST 84 STREET,WEST 85 STREET,NW,,"(40.7853501, -73.97313741)","991,688.95","225,402.24",720,1527,11.42276109
0101000020E6100000DD5ED218AD7F52C0799274CDE45B4440,731,LINK-008230,Manhattan,103,1,40.71792,-73.99494,Live,108422,113 BOWERY,10002,mn-03-108422,9/19/16,8/11/16,Chinatown,1003926,1003040010,1001600,GRAND STREET,HESTER STREET,MIDBLOCK,,"(40.71791958, -73.99494009)","985,652.64","200,834.02",721,1477,174.2296666
0101000020E61000006B662D05A47D52C0C6C03A8E1F624440,732,LINK-000833,Manhattan,108,4,40.766588,-73.963136,Live,120978,166 EAST 67 STREET,10065,mn-08-120978,7/12/17,6/10/17,Upper East Side-Carnegie Hill,1042464,1014010033,1012000,3 AVENUE,LEXINGTON AVENUE,SW,,"(40.76658802, -73.96313599)","994,461.47","218,567.59",722,1516,155.4659067
0101000020E6100000F3583332C87452C00B98C0ADBB594440,733,LINK-001117,Queens,409,29,40.70104,-73.824719,Live,138287,87-06 126 STREET,11418,qu-09-138287,6/29/18,5/19/18,Richmond Hill,4196127,4093340010,4014201,JAMAICA AVENUE,89 AVENUE,SW,,"(40.70104, -73.824719)","1,032,851.27","194,732.87",723,1559,1118.019574
0101000020E610000092AE997CB37252C07C26FBE7695A4440,734,LINK-001820,Queens,412,27,40.706357,-73.792205,Live,141553,168-06 JAMAICA AVENUE,11433,qu-12-141553,9/28/16,8/18/16,Jamaica,4217372,4102090002,4044400,168 STREET,168 PLACE,SE,,"(40.70635736, -73.79220518)","1,041,861.97","196,689.85",724,1588,5384.035738
0101000020E6100000206118B0E47B52C04D8578245E6C4440,735,LINK-011100,Manhattan,112,10,40.846623,-73.935833,Live,134849,1339 ST. NICHOLAS AVENUE,10033,mn-12-134849,2/7/18,12/6/17,Washington Heights South,1063552,1021440049,1026300,WEST 177 STREET,WEST 176 STREET,SW,,"(40.84662333, -73.93583333)","1,002,003.05","247,731.64",725,838,221.7948289
0101000020E6100000D270CADC7C7E52C050508A56EE574440,736,LINK-002533,Brooklyn,302,35,40.686961,-73.976371,Live,126807,56 LAFAYETTE AVENUE,11217,bk-02-126807,1/9/17,11/11/16,Fort Greene,3059247,3021130022,3003500,FORT GREENE PLACE,ST FELIX STREET,SE,,"(40.68696059, -73.97637079)","990,803.21","189,555.58",726,943,58.80076703
0101000020E6100000D61C2098A38052C062F54718065A4440,737,LINK-000763,Manhattan,101,1,40.703311,-74.009985,Live,123002,55 WATER STREET,10004,mn-01-123002,2/27/18,11/11/17,Battery Park City-Lower Manhattan,1083346,1000327501,1000900,COENTIES SLIP,OLD SLIP,SE,,"(40.70331108, -74.00998457)","981,481.61","195,511.82",727,1096,567.260346
0101000020E61000002A90D959F47C52C0016BD5AE09534440,738,LINK-022140,Brooklyn,317,40,40.648733,-73.952414,Live,145979,2606 SNYDER AVENUE,11226,bk-17-145979,2/28/18,9/30/17,Erasmus,3117383,3051100041,3079400,VERONICA PLACE,ROGERS AVENUE,SW,81923,"(40.648733, -73.952414)","997,454.83","175,630.89",728,1794,88.37874179
0101000020E6100000D0B7054B757C52C071E5EC9DD1684440,739,LINK-011971,Manhattan,110,9,40.818897,-73.944659,Live,119890,2604 FREDERICK DOUGLASS BOULEVARD,10030,mn-10-119890,10/21/16,10/8/16,Central Harlem North-Polo Grounds,1060322,1020240064,1023000,WEST 139 STREET,WEST 138 STREET,SE,,"(40.818897, -73.944659)","999,567.63","237,628.25",729,440,22.2158497
0101000020E610000067994528B67252C092B245D26E5A4440,740,LINK-001821,Queens,412,27,40.706507,-73.792368,Live,141536,168-03 JAMAICA AVENUE,11432,qu-12-141536,9/28/16,8/18/16,Jamaica,4209645,4097990022,4046000,168 STREET,168 PLACE,NE,,"(40.706507, -73.792368)","1,041,816.70","196,744.26",730,1061,2401.306883
0101000020E61000009010E50B5A7F52C0E1B88C9B1A5E4440,741,LINK-013965,Manhattan,105,2,40.735187,-73.989871,Live,123158,18 UNION SQUARE EAST,10003,mn-05-123158,11/21/16,10/8/16,Gramercy,1083247,1008707501,1005000,EAST 15 STREET,EAST 14 STREET,NE,,"(40.735187, -73.989871)","987,057.10","207,125.20",731,192,53.83740028
0101000020E61000008597E0D4077D52C052448655BC514440,742,LINK-000022,Brooklyn,317,45,40.63856,-73.953603,Live,126527,1339 FLATBUSH AVENUE,11226,bk-17-126527,5/11/18,12/18/17,Erasmus,3120360,3052110064,3079000,FOSTER STREET,BEDFORD STREET,NE,,"(40.63855961, -73.95360324)","997,126.79","171,924.27",732,970,562.5915151
0101000020E6100000CCB4FD2B2B8752C05A84622B684A4440,743,LINK-018407,Staten Island,502,50,40.581304,-74.11201,Live,145733,2110 RICHMOND ROAD,10306,si-02-145733,3/2/17,2/19/17,New Dorp-Midland Beach,5095447,5035780009,5011402,LINCOLN AVENUE,COLFAX AVENUE,SE,81705,"(40.581304, -74.11201028)","953,136.41","151,081.05",733,1120,6945.499155
0101000020E6100000BD19355F257B52C07EE36BCF2C5F4440,744,LINK-018166,Queens,402,26,40.743555,-73.924156,Live,145779,40-02 QUEENS BOULEVARD,11104,qu-02-145779,4/18/17,3/4/17,Hunters Point-Sunnyside-West Maspeth,4002571,4001930025,4018101,40 STREET,41 STREET,SW,81575,"(40.743555, -73.924156)","1,005,266.35","210,182.86",734,530,139.9807996
0101000020E6100000A5DC7D8E8F7C52C07A54FCDF11654440,745,LINK-000896,Manhattan,111,8,40.789608,-73.946262,Live,120214,1888 3 AVENUE,10029,mn-11-120214,3/28/16,3/19/16,East Harlem South,1080656,1016300038,1016600,EAST 103 STREET,EAST 102 STREET,SW,,"(40.789608, -73.946262)","999,130.49","226,956.96",735,457,297.6080125
0101000020E61000009E9ACB0D867E52C01805C1E3DB634440,746,LINK-013690,Manhattan,107,6,40.780148,-73.976932,Live,121161,338 COLUMBUS AVENUE,10024,mn-07-121161,6/5/18,2/9/18,Upper West Side,1030178,1011480014,1016100,WEST 76 STREET,WEST 77 STREET,NW,,"(40.78014761, -73.97693216)","990,638.58","223,506.50",736,349,286.5012095
0101000020E61000001E8997A7737752C0363E93FDF3604440,747,LINK-011428,Queens,403,21,40.757446,-73.866434,Live,125402,102-02 NORTHERN BOULEVARD,11368,qu-03-125402,6/29/18,4/28/18,North Corona,4042582,4017170001,4037900,102 STREET,103 STREET,SE,,"(40.75744562, -73.86643426)","1,021,253.29","215,262.78",737,944,3061.257137
0101000020E6100000C7A17E17B67752C082531F48DE5F4440,748,LINK-014407,Queens,404,21,40.748971,-73.870489,Live,111122,95-36 ROOSEVELT AVENUE,11372,qu-04-111122,9/8/17,7/22/17,Elmhurst,4039774,4015930008,4046500,WARREN STREET,95 STREET,SW,,"(40.74897101, -73.8704887)","1,020,134.61","212,173.52",738,1386,671.2844118
0101000020E61000007A1A3048FA7952C0E960FD9FC3564440,749,LINK-021933,Brooklyn,316,37,40.677845,-73.905901,Live,145930,41 SACKMAN STREET,11233,bk-16-145930,1/5/18,9/17/17,Ocean Hill,3042307,3015540001,3036700,FULTON STREET,HERKIMER STREET,SE,81908,"(40.67784547, -73.90590131)","1,010,350.43","186,247.81",739,610,863.9883041
0101000020E6100000D255BABBCE7C52C07B30293E3E694440,750,LINK-005215,Manhattan,109,7,40.822212,-73.950118,Live,118226,501 WEST 140 STREET,10031,mn-09-118226,7/20/17,6/11/17,Hamilton Heights,1061767,1020727501,1022500,AMSTERDAM AVENUE,HAMILTON PLACE,NW,,"(40.822212, -73.950118)","998,055.97","238,835.12",740,245,41.76528692
0101000020E6100000CBD8D0CDFE7A52C0293FA9F6E9564440,751,LINK-018124,Brooklyn,303,41,40.679015,-73.921802,Live,145817,293 RALPH AVENUE,11233,bk-03-145817,4/28/17,3/31/17,Stuyvesant Heights,3041421,3015240001,3037900,MACDOUGAL STREET,SUMPTER STREET,NE,81533,"(40.679015, -73.921802)","1,005,939.63","186,669.57",741,831,1766.467075
0101000020E6100000D4449F8F327E52C059DB148F8B564440,752,LINK-005775,Brooklyn,306,39,40.676134,-73.971836,Live,145994,342 FLATBUSH AVENUE,11217,bk-06-145994,2/21/18,11/10/17,Park Slope-Gowanus,3024375,3010580033,3015900,STERLING PLACE,8 AVENUE,SW,81429,"(40.67613405, -73.97183554)","992,062.26","185,611.53",742,1721,247.1644114
0101000020E6100000B6476FB88F7F52C05EF1D4230D584440,753,LINK-000049,Brooklyn,302,33,40.687901,-73.993147,Live,126166,185 COURT STREET,11201,bk-02-126166,1/5/18,10/7/17,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3002846,3002800015,3004300,BERGEN STREET,DEAN STREET,SE,,"(40.6879008, -73.99314691)","986,150.58","189,897.32",743,1372,311.8037368
0101000020E61000006D8E739B707D52C0F56393FC88614440,754,LINK-013760,Manhattan,108,5,40.761993,-73.959998,Installed,121697,400 EAST 63 STREET,10065,mn-08-121697,,12/8/17,Lenox Hill-Roosevelt Island,1045317,1014570045,1010602,1 AVENUE,YORK AVENUE,SE,,"(40.76199324, -73.95999822)","995,331.41","216,893.94",745,1478,223.4960311
0101000020E6100000DBA6785C547C52C09A79724D81684440,755,LINK-013162,Manhattan,110,9,40.816446,-73.942649,Live,137182,2321 ADAM CLAYTON POWELL JR. BOULEVARD,10030,mn-10-137182,1/11/17,10/29/16,Central Harlem North-Polo Grounds,1058309,1019210001,1022800,WEST 137 STREET,WEST 136 STREET,SE,,"(40.81644556, -73.94264858)","1,000,124.67","236,735.46",746,1130,217.3043439
0101000020E6100000DEE522BE137952C0C23060C9556E4440,756,LINK-000090,Bronx,207,15,40.861993,-73.89183,Live,119793,385 EAST FORDHAM ROAD,10458,bx-07-119793,6/21/17,8/27/16,Bedford Park-Fordham North,2016327,2032750065,2039901,DECATUR AVENUE,MARION AVENUE,NW,,"(40.86199332, -73.89182996)","1,014,170.59","253,343.49",747,71,184.8929361
0101000020E6100000DDED7A698A7C52C007616EF7725B4440,757,LINK-012038,Brooklyn,301,34,40.714446,-73.945948,Live,126861,691 METROPOLITAN AVENUE,11211,bk-01-126861,4/24/18,9/23/17,East Williamsburg,3068728,3027590001,3049700,MANHATTAN AVENUE,GRAHAM AVENUE,NE,,"(40.71444574, -73.94594832)","999,234.25","199,572.98",748,967,168.9447984
0101000020E6100000D1217024D07752C0554FE61F7D574440,758,LINK-021919,Brooklyn,305,37,40.683506,-73.872079,Live,145943,241 CRESCENT STREET,11208,bk-05-145943,11/21/17,9/29/17,Cypress Hills-City Line,3092798,3041470030,3118400,FULTON STREET,ATLANTIC AVENUE,SE,81896,"(40.683506, -73.872079)","1,019,728.80","188,322.00",749,1606,850.9706113
0101000020E61000009D853DEDF07852C0AA9CF6949C5F4440,759,LINK-010993,Queens,404,25,40.746966,-73.889705,Live,137921,75-20 ROOSEVELT AVENUE,11372,qu-04-137921,8/30/17,7/8/17,Elmhurst,4036735,4014860031,4026700,76 STREET,75 STREET,SW,,"(40.74696638, -73.88970545)","1,014,811.01","211,435.88",750,802,248.7353923
0101000020E6100000D1ADD7F4A07A52C089EC832C0B684440,760,LINK-020515,Bronx,201,8,40.812841,-73.916074,Live,146055,468 BROOK AVENUE,10455,bx-01-146055,5/31/18,2/12/18,Mott Haven-Port Morris,2090711,2022720005,2004300,EAST 146 STREET,EAST 147 STREET,SE,82082,"(40.81284091, -73.91607435)","1,007,481.58","235,428.09",751,384,188.1641368
0101000020E61000003656629E957B52C014950D6B2A6D4440,761,LINK-010259,Manhattan,112,10,40.852857,-73.931007,Live,111656,1536 ST. NICHOLAS AVENUE,10033,mn-12-111656,2/6/18,12/1/17,Washington Heights North,1063791,1021570075,1026900,WEST 187 STREET,WEST 186 STREET,SW,,"(40.85285737, -73.93100715)","1,003,336.53","250,003.95",752,1686,13.40473333
0101000020E6100000CCB4FD2B2B8752C05A84622B684A4440,762,LINK-018407,Staten Island,502,50,40.581304,-74.11201,Live,145733,2110 RICHMOND ROAD,10306,si-02-145733,3/2/17,2/19/17,New Dorp-Midland Beach,5095447,5035780009,5011402,LINCOLN AVENUE,COLFAX AVENUE,SE,81705,"(40.581304, -74.11201028)","953,136.41","151,081.05",753,1120,6729.863047
0101000020E610000067994528B67252C092B245D26E5A4440,763,LINK-001821,Queens,412,27,40.706507,-73.792368,Live,141536,168-03 JAMAICA AVENUE,11432,qu-12-141536,9/28/16,8/18/16,Jamaica,4209645,4097990022,4046000,168 STREET,168 PLACE,NE,,"(40.706507, -73.792368)","1,041,816.70","196,744.26",754,1061,6513.207796
0101000020E61000009A779CA2237952C051A5660FB46E4440,764,LINK-018398,Bronx,207,15,40.86487,-73.8928,Live,145853,2620 BRIGGS AVENUE,10458,bx-07-145853,10/26/17,6/24/17,Bedford Park-Fordham North,2000000,2032930049,2039901,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,81678,"(40.86487, -73.8928)","1,013,900.99","254,391.24",755,1310,2327.355536
0101000020E610000068B0A9F3A87B52C04C4F58E2016D4440,765,LINK-013384,Manhattan,112,10,40.85162,-73.932187,Live,120655,1495 ST. NICHOLAS AVENUE,10033,mn-12-120655,2/20/18,11/22/17,Washington Heights North,1063962,1021660016,1027100,WEST 184 STREET,WEST 185 STREET,SW,,"(40.85162018, -73.93218652)","1,003,010.61","249,552.94",756,304,574.9302868
0101000020E61000004415FE0C6F7852C009168733BF604440,766,LINK-001473,Queens,403,25,40.755835,-73.881778,Live,125399,85-10 NORTHERN BOULEVARD,11372,qu-03-125399,6/28/18,4/28/18,Jackson Heights,4035201,4014330003,4028100,86 STREET,85 STREET,SW,,"(40.755835, -73.881778)","1,017,003.23","214,669.87",757,1074,898.4889795
0101000020E610000068B0A9F3A87B52C04833164D67534440,767,LINK-011626,Brooklyn,317,45,40.65159,-73.932187,Live,126271,4802 CHURCH AVENUE,11203,bk-17-126271,7/24/18,11/17/17,East Flatbush-Farragut,3102784,3046960001,3086000,EAST 48 STREET,EAST 49 STREET,SE,,"(40.65159, -73.932187)","1,003,066.90","176,675.47",758,912,1082.994098
0101000020E610000092AE997CB37252C07C26FBE7695A4440,768,LINK-001820,Queens,412,27,40.706357,-73.792205,Live,141553,168-06 JAMAICA AVENUE,11433,qu-12-141553,9/28/16,8/18/16,Jamaica,4217372,4102090002,4044400,168 STREET,168 PLACE,SE,,"(40.70635736, -73.79220518)","1,041,861.97","196,689.85",759,1588,2361.212176
0101000020E6100000EBE3A1EF6E8052C09BCAA2B08B5C4440,769,LINK-012242,Manhattan,102,1,40.723013,-74.006771,Live,133383,431 CANAL STREET,10013,mn-02-133383,1/17/19,8/2/18,SoHo-TriBeCa-Civic Center-Little Italy,1002934,1002260001,1003700,VARICK STREET,HUDSON STREET,MIDBLOCK,,"(40.72301338, -74.00677065)","982,373.28","202,689.88",760,1346,37.63894259
0101000020E6100000EF5696E82C7A52C01FBB0B9414684440,770,LINK-011500,Bronx,201,8,40.813128,-73.908991,Live,119027,718 EAST 149 STREET,10455,bx-01-119027,6/25/18,5/17/18,Mott Haven-Port Morris,2003924,2025790019,2003500,JACKSON AVENUE,CONCORD AVENUE,SE,,"(40.81312832, -73.90899141)","1,009,442.11","235,534.76",761,785,67.21654607
0101000020E6100000CD052E8F357952C0E066F162616E4440,771,LINK-014485,Bronx,207,15,40.862347,-73.893894,Live,119802,319 EAST KINGSBRIDGE ROAD,10458,bx-07-119802,6/21/17,12/6/16,Bedford Park-Fordham North,2016776,2032930005,2039901,EAST FORDHAM ROAD,EAST FORDHAM ROAD,MIDBLOCK,,"(40.86234731, -73.8938944)","1,013,599.40","253,471.76",762,1307,62.73993747
0101000020E610000092AE997CB37252C07C26FBE7695A4440,772,LINK-001820,Queens,412,27,40.706357,-73.792205,Live,141553,168-06 JAMAICA AVENUE,11433,qu-12-141553,9/28/16,8/18/16,Jamaica,4217372,4102090002,4044400,168 STREET,168 PLACE,SE,,"(40.70635736, -73.79220518)","1,041,861.97","196,689.85",763,1588,7185.790348
0101000020E6100000C7A17E17B67752C082531F48DE5F4440,773,LINK-014407,Queens,404,21,40.748971,-73.870489,Live,111122,95-36 ROOSEVELT AVENUE,11372,qu-04-111122,9/8/17,7/22/17,Elmhurst,4039774,4015930008,4046500,WARREN STREET,95 STREET,SW,,"(40.74897101, -73.8704887)","1,020,134.61","212,173.52",764,1386,671.2844118
0101000020E6100000DEE522BE137952C0C23060C9556E4440,774,LINK-000090,Bronx,207,15,40.861993,-73.89183,Live,119793,385 EAST FORDHAM ROAD,10458,bx-07-119793,6/21/17,8/27/16,Bedford Park-Fordham North,2016327,2032750065,2039901,DECATUR AVENUE,MARION AVENUE,NW,,"(40.86199332, -73.89182996)","1,014,170.59","253,343.49",765,71,2371.750995
0101000020E61000000803CFBD878052C09ED2C1FA3F534440,775,LINK-011802,Brooklyn,307,38,40.65039,-74.008285,Live,125840,4201 4 AVENUE,11232,bk-07-125840,6/25/18,4/10/18,Sunset Park West,3010833,3007240001,3008200,42 STREET,43 STREET,NE,,"(40.65039017, -74.00828534)","981,950.92","176,231.17",766,399,4443.326373
0101000020E610000078EE3D5C727E52C0782634492C574440,776,LINK-021683,Brooklyn,306,39,40.681039,-73.97573,Live,145871,459 BERGEN STREET,11217,bk-06-145871,8/15/17,7/20/17,Park Slope-Gowanus,3018494,3009310025,3012902,FLATBUSH AVENUE,5 AVENUE,MIDBLOCK,81859,"(40.68103872, -73.97573017)","990,981.47","187,398.12",767,1828,35.48390615
0101000020E61000000A65E1EB6B7A52C001BEDBBC71624440,777,LINK-013526,Queens,401,22,40.769096,-73.912837,Live,125165,37-02 ASTORIA BOULEVARD SOUTH,11103,qu-01-125165,1/15/19,6/14/18,Astoria,4010183,4006530043,4006502,37 STREET,38 STREET,SE,,"(40.76909552, -73.912837)","1,008,393.58","219,491.02",768,413,772.0583337
0101000020E6100000D4450A65E17C52C0DB3521AD31644440,778,LINK-000889,Manhattan,108,5,40.782766,-73.951257,Live,119832,1644 3 AVENUE,10128,mn-08-119832,3/23/16,2/22/16,Upper East Side-Carnegie Hill,1048352,1015210033,1015801,EAST 92 STREET,EAST 93 STREET,NW,,"(40.78276562, -73.95125729)","997,748.64","224,463.24",769,1479,231.2654653
0101000020E6100000E61E12BEF77852C0E3A7716F7E5F4440,779,LINK-019904,Queens,404,25,40.746046,-73.890121,Live,145915,75-10 BROADWAY,11373,qu-04-145915,9/5/17,8/5/17,Elmhurst,4036729,4014860008,4026700,75 STREET,76 STREET,SE,81840,"(40.74604558, -73.89012129)","1,014,696.21","211,100.26",770,1314,15.80413774
0101000020E6100000541D7233DC7A52C08F554ACFF45E4440,780,LINK-013616,Queens,402,26,40.741846,-73.91969,Live,124993,45-06 GREENPOINT AVENUE,11104,qu-02-124993,3/9/17,2/25/17,Hunters Point-Sunnyside-West Maspeth,4001962,4001650006,4018300,45 STREET,46 STREET,SE,,"(40.74184571, -73.91968964)","1,006,504.54","209,561.22",771,523,8.62230991
0101000020E6100000315BB22AC27B52C0842BA0504F5F4440,781,LINK-018172,Queens,402,26,40.744608,-73.933726,Live,145780,45-02 VAN DAM STREET,11101,qu-02-145780,4/14/17,3/4/17,Hunters Point-Sunnyside-West Maspeth,4003535,4002790001,4017900,THOMSON AVENUE,47 AVENUE,NW,81581,"(40.744608, -73.933726)","1,002,614.21","210,564.36",772,221,114.2240669
0101000020E6100000E2900DA48B7D52C065AA605452574440,782,LINK-018071,Brooklyn,302,35,40.6822,-73.961648,Live,145793,464 GRAND AVENUE,11238,bk-02-145793,5/19/17,3/6/17,Clinton Hill,3057641,3020140033,3020100,FULTON STREET,LEFFERTS PLACE,NW,81471,"(40.68219957, -73.9616482)","994,887.06","187,822.45",773,614,55.09413899
0101000020E6100000E355D636C57D52C043E55FCB2B614440,783,LINK-013777,Manhattan,106,5,40.759149,-73.965162,Live,121772,300 EAST 57 STREET,10022,mn-06-121772,6/5/18,2/24/18,Turtle Bay-East Midtown,1039992,1013490049,1010800,2 AVENUE,ED KOCH QUEENSBORO BRIDGE UPPER,SE,,"(40.75914915, -73.96516242)","993,901.22","215,857.14",774,1146,78.08353101
0101000020E61000009A779CA2237952C051A5660FB46E4440,784,LINK-018398,Bronx,207,15,40.86487,-73.8928,Live,145853,2620 BRIGGS AVENUE,10458,bx-07-145853,10/26/17,6/24/17,Bedford Park-Fordham North,2000000,2032930049,2039901,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,81678,"(40.86487, -73.8928)","1,013,900.99","254,391.24",775,1310,2199.754789
0101000020E6100000C2D9AD65327D52C01AA3755435574440,785,LINK-018101,Brooklyn,303,35,40.681315,-73.956201,Live,145784,1139 FULTON STREET,11238,bk-03-145784,3/24/17,3/11/17,Clinton Hill,3057391,3019970046,3022700,FRANKLIN AVENUE,CLAVER PLACE,NE,81511,"(40.68131525, -73.95620126)","996,397.95","187,500.97",776,1510,1326.880599
